Class,dt1,dt2,dt3,dt4,dt5,dt6,dt7,dt8,dt9,dt10,dt11,dt12,dt13,dt14,Acc,LI
0,245,106,0,118,229,430,54,0,15,15,0,0,0,15,-0.192802057,0.928020566
0,12708,2566,1345,1844,8629,7816,1423,94,1195,1599,-4054,31088,0,4079,0.315172397,0.757088508
0,-7,231,0,172,-55,-372,87,163,54,0,0,0,0,48,0.042060491,0.667296786
0,6996,2315,-13,4912,597,1723,67,66,246,3996,0,3522500,0,6398,-0.040498763,0.206466978
0,220,70,36,145,45,206,63,0,17,0,0,0,0,175,0.065616798,0.435695538
0,2273,2456,-16,-401,280,1546,495,14,352,1411,-7,22300,2090734,1992,-0.010523812,0.233664308
0,-902,-828,-311,-312,-468,110,-30,-3,-353,-443,0,173000,0,-434,-0.069539777,0.776977608
0,-1165,-217,-8,-483,-1138,-1740,2,0,511,114,0,1823,0,-27,-0.055193394,0.317253368
0,-117,246,240,-390,-400,817,-154,-1,56,68,0,-104000,0,283,0.009439378,0.554180751
0,15007,2278,923,5382,16702,-17387,-5598,-155,-2799,506,-72,36200,0,-1695,0.102811907,0.716552019
0,935,-209,-33,-492,1181,5657,866,6,1135,156,-5,-2000,0,-246,0.026751676,0.542329433
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014437282,0.431338974
0,371,-362,-216,290,272,1319,276,2,-51,99,0,-12000,0,99,-0.096266629,0.708625375
0,22368,1189,4,5726,16327,34906,4128,213,1769,6972,0,217000,0,6042,-0.03417539,0.522400558
0,544,-510,-173,826,66,1538,350,-12,224,510,0,46000,0,478,-0.024765316,0.316143775
0,6277,6237,7,-37571,-3156,89215,2110,-638,-6867,13636,-421,-884,0,9433,-0.108347447,0.566239337
0,25164,9816,0,-4130,-55926,75718,-33004,364,-21933,39789,-227,-2060000,0,81090,-0.070497161,0.56403101
0,-809,-1001,-45,2439,-1542,397,907,0,825,722,0,-390000,0,732,-0.109187701,0.34509108
0,588,-16,0,232,503,403,51,1,176,66,0,-21400,0,86,-0.009011203,0.544568924
0,52,-8,0,50,-21,331,160,0,126,90,2,3000,1236600,74,-0.073242188,0.673828125
0,256,-58,0,10,400,1182,109,1,120,374,0,129900,0,-144,-0.050204453,0.348477965
0,-1487,-837,3,863,-769,-3541,-2056,-31,-5231,-721,-5145,13400,0,-718,-0.038417809,0.205164263
0,-638,-189,0,40,-54,-200,-107,-3,-177,-119,0,-20100,0,-584,-0.031404113,0.325346608
0,7366,4327,4276,1587,12609,6506,-2317,13,-4216,-4219,-1178,18000,0,-5244,0.012044766,0.808476189
0,3217,765,0,1607,931,8065,1477,-4,1345,2589,0,7023100,0,2286,-0.029482128,0.394173938
0,7295,6151,2732,-485,5276,4105,73,-6,225,1145,-2,-3700,0,2019,-0.031754399,0.640322815
0,11198,19212,578,-4704,631,-10571,3380,138,2306,1595,0,1062000,0,10567,-0.013262133,0.56033669
0,88235,70374,1233,4458,14872,88335,8626,1864,8997,17681,0,-2792000,0,73363,-0.016419513,0.838669566
0,1495,655,-1,99,933,2003,303,0,142,570,-534,85795,3060,563,-0.086502699,0.379244151
0,388,169,0,151,294,386,80,3,50,215,0,-1529,0,95,-0.122697471,0.509522323
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202247191,2.426966292
0,-17721,-11015,128,8038,-40907,14887,-1695,334,-2288,38568,-1245,-195600,1040820,23187,-0.081229713,0.283201243
0,80,-15,0,20,181,-170,-26,1,-43,-133,0,-46000,0,-101,-0.074427481,0.500954198
0,224,-29,-39,232,61,431,55,0,89,157,4,700,2900,163,-0.114741036,0.578087649
0,10458,7602,238,1999,3990,11013,1464,7,1744,3213,3269,470800,1307000,6468,-0.012612439,0.682808016
0,1731,-105,9,1442,414,3743,1851,7,1633,2018,0,-145,0,1317,-0.062397043,0.298043312
0,-824,237,0,-257,-827,-197,-550,-2,-298,-3,-195,0,0,3,-0.022258195,0.524484015
0,-475,-65,-19,-15,-475,-99,-5,1,-18,8,0,-55000,0,1,-0.090454951,0.664942016
0,5465,1869,93,125,3846,9769,-998,-20,-845,912,0,65000,0,1621,-0.018169495,0.683686695
0,1990,1771,0,-59,1576,2206,270,0,185,431,1,-200,140000,414,-0.033372861,0.544130103
0,-1227,464,-67,370,-2219,-10171,-749,14,-141,427,0,-75000,0,993,-0.048081025,0.397446634
0,-6258,806,0,4392,-8827,5009,3588,-34,1791,2200,0,-29900,0,2569,-0.059721368,0.449443643
0,253,2421,0,2712,-1529,-7698,-596,17,-673,538,0,3000,4828222,1783,-0.101129974,0.688355823
0,29,-146,34,95,159,-463,249,0,358,286,0,-11476,0,-131,-0.052360338,0.262213976
0,24171,20283,5552,-4285,4424,21575,2481,188,2626,10690,-434,3565000,14516901,19747,-0.020266045,0.609529172
0,454,530,0,-601,147,120,269,6,127,528,-601,60900,70400,307,0.016975127,0.380997289
0,2447,1002,-80,1247,891,5621,983,-1,653,1052,0,-74500,0,1556,-0.023333919,0.177474469
0,-40460,-38110,0,-1948,-25581,15647,-1527,-334,-410,3589,0,5036000,-13724805,-14880,-0.077376641,0.674623537
0,-547,-17,-9,-19,-33,-1237,-719,2,-506,-547,-1,1970800,0,-514,-0.075427932,0.761158215
0,1856,-1220,-1367,-641,-3398,707,2929,50,1128,3941,-234,-50159000,-100700176,5253,-0.041090708,0.628609907
0,398,-715,845,1830,-3961,7330,510,207,39,6005,-20,-101200,0,4360,-0.037132006,0.280184232
0,-189,-52,0,-154,-298,132,226,-1,250,104,1,-8,30,109,-0.04261796,0.754439371
0,122,-500,-452,379,-888,-1061,644,-14,1335,50,447,-516400,65975100,1011,0.304288939,0.388713318
0,-598,-1,0,-118,-722,-3307,-361,-4,-968,99,0,43000,0,125,-0.032311978,0.75264624
0,3691,1956,0,1607,1420,4717,44,-12,23,92,4156,-299900,4833300,2271,-0.075605214,0.679143389
0,7601,1826,967,5792,4083,23361,987,-36,1172,3970,0,-27300,0,3517,-0.17148396,0.751721181
0,-448,-605,-175,1194,-5474,-1741,2167,-2,2619,1356,1231,9764000,0,5026,-0.057815344,0.679706028
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019469424,0.085386691
0,279,527,0,-425,246,1750,177,1,111,-2,0,810000,0,33,-0.047961976,0.75975803
0,1219,578,0,503,1102,2247,89,-1,56,111,0,0,0,117,-0.163862473,0.909656181
0,-401,615,272,1990,-531,-4278,-1443,-14,-684,76,0,42000,0,130,-0.129316603,0.151889108
0,-287,-109,0,-298,-331,-137,-68,1,-95,58,0,-26000,0,44,0.001980983,0.578645008
0,12513,10612,7769,5774,2405,26326,2036,40,-3513,7137,0,169,0,10108,-0.038272143,0.772769778
0,8526,2268,2586,6257,8523,7196,2193,-56,1277,4277,0,-6300,0,2,0.00352837,0.242715413
0,2483,6,-48,2201,269,-11118,56,-31,231,1205,0,1183000,0,2215,-0.037783402,0.430196946
0,-800,-10,0,-804,-729,-2008,-264,2,-130,-108,0,-26000,0,-70,0.09179636,0.40820364
0,-39412,-39103,0,435,-46377,-22852,-9080,11,1763,7195,0,-310400,-5000000,6966,-0.081882915,0.730210461
0,159586,30323,5836,102800,74946,128344,6961,-1111,20360,63967,-94904,137724953,0,84641,-0.072728208,0.349648753
0,-40,-78,0,55,-17,485,-116,-1,-66,-21,-291,-25,0,-24,-0.085821899,0.680387409
0,111,0,0,73,44,136,27,0,19,19,44,0,0,66,-0.024590164,0.426229508
0,-2291,-3161,-826,1959,-2440,-5624,-3101,-5,-395,248,0,1722400,0,149,-0.042152193,0.141074134
0,4433,2764,64,1160,1860,4797,2030,10,1308,2252,0,-28700,0,2572,-0.08879138,0.468660682
0,50,52,0,-180,283,-109,-304,-1,-272,-234,-4,-148,8,-234,0.039049236,0.681380872
0,3183,5218,0,-4836,3021,2813,808,6,132,218,4,-200000,0,163,-0.010013471,0.833385721
0,-19093,12261,-1083,-18756,-28148,11197,3506,261,606,11493,0,-104500,0,9055,-0.071729077,0.44981937
0,-1440,-51,0,1788,-2639,-3314,-686,-1,-69,1108,0,500,0,1198,-0.121793593,0.355287829
0,3208,-310,1,1145,2553,-5355,977,-6,733,291,-1,-165000,0,654,-0.044207958,0.625809708
0,142376,123516,10449,-4993,102703,28740,-10613,1135,-22325,7556,0,12868000,0,39673,-0.052205059,0.693655361
0,3381,8422,0,-4941,-3959,3476,1140,111,293,4104,-6045,934200,0,7339,-0.047635914,0.711805783
0,9330,-6436,-401,3471,6138,14611,-3916,220,-150,6432,2,179000,0,3192,-0.024410016,0.666773433
0,431,-4,0,426,48,91,52,-3,21,0,274,2806,4530,383,-0.037037037,0.228689006
0,9028,1344,-3,808,4754,12164,1102,4,636,2404,1935,-143000,500000,4273,0.077040954,0.614825276
0,-1401,-1170,-20,385,-1652,-1058,378,7,558,-140,102,209000,0,253,-0.00095057,0.802781669
0,-849,-609,-2,179,-1,871,-127,0,-687,-810,77,-301000,0,-849,-0.074620017,0.910582162
0,-620,-1210,-63,1634,-435,49,693,-1,494,-54,0,125000,0,-185,-0.046391185,0.806391185
0,-296,-110,-1,-511,-677,1803,147,1,72,420,0,-4000,0,381,0.038029159,0.816353416
0,171,161,0,-29,103,578,121,0,66,64,5,0,0,69,-0.072,0.912
0,25295,5134,-588,-2257,18789,-906,2070,0,1794,6129,1,-1285000,0,6505,0.004430349,0.966382178
0,3831,1440,95,-2173,-1503,10422,2497,-58,1065,3145,-3,-458000,0,5333,-0.029135962,0.578200744
0,-1103,-279,0,-1032,-520,-2511,-714,-2,-308,-585,0,-8700,0,-583,-0.031616871,0.676253183
0,110442,512,-22,-11334,112589,-15116,-12428,65,-6076,3397,652,-758800,0,-2147,0.000212823,0.727016892
0,-5209,-2050,-1,-958,-8385,1154,206,3,949,2417,49,-390000,3206400,3176,-0.037240709,0.570951735
0,-1545,3207,-42,-9384,-16124,34328,5614,248,9846,44539,0,-1287000,114000,14578,-0.07919048,0.784845769
0,578,-2880,-1004,756,445,-8603,2267,-105,16247,-840,0,1000,0,133,-0.088785047,0.790215034
0,-91,-131,0,57,-96,280,14,3,8,12,0,0,0,5,-0.16557377,0.783606557
0,16,0,0,17,1,124,124,0,124,15,0,0,0,15,-0.122112211,0.01320132
0,-438,2430,0,-1674,627,-1513,-523,17,-524,938,0,-262000,0,-1066,0.07268024,0.107184579
0,8379,0,0,-718,6537,-1675,0,0,-208,50,-6575,168000,0,1842,-0.024356906,0.940036773
0,-5016,-3485,0,749,-2114,-7374,-2271,-99,-3915,-3961,0,-242000,0,-2903,-0.249127131,0.751968234
0,1322,1209,0,-107,245,-191,-527,-3,-98,195,0,1278059,0,1077,0.022592727,0.17868793
0,14226,8859,426,5217,8488,1281,-206,68,146,1623,-1,893000,0,5736,-0.025843892,0.487068382
0,113,-69,0,560,1555,-641,5,-1,-1379,-1384,-2,-8,49,-1443,-0.233539803,0.680660702
0,-300,159,156,-297,-9,99,93,3,-191,-290,0,-6,0,-290,-0.063477461,0.037718491
0,-12811,2366,-29,-12045,10415,-26606,-16802,6,-16093,-22481,0,3400,0,-23226,-0.130158639,0.499186898
0,-629,223,47,115,-220,-2348,-1507,1,-1406,-680,0,2800,0,-408,-0.077062618,0.646298038
0,9989,-7443,1461,5844,424,-32400,2108,-497,13258,6154,0,-91900,0,9565,-0.046593373,0.295432022
0,1241,791,167,461,1087,117,-9,0,-9,73,-270,2200,90000,155,-0.064861012,0.844975053
0,-3287,-1419,-362,-69,-2689,-11536,-274,-21,-515,-646,0,134000,0,-598,0.009337649,0.808920568
0,-637,499,-177,-204,-336,-751,-2008,-23,-1266,132,6,39000,0,-303,-0.128904429,0.218228438
0,91,-274,0,372,62,241,4,3,23,28,0,-100,0,30,-0.020181406,0.081405896
0,613,55,0,244,416,1347,182,1,130,122,0,-657000,0,197,-0.054122354,0.817100137
0,-551,-419,0,-91,-1520,736,434,0,282,908,0,-50900,0,968,-0.044433181,0.455538661
0,35171,9534,0,21355,37149,5203,-9815,0,-5984,639,0,-5000,0,-1979,-0.003451667,0.962815606
0,319,251,0,-27,55,376,69,-4,18,165,37,-5284,0,264,-0.112860013,0.20529136
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000400962,0.530473136
0,-1226,-44,1,511,-1838,-2878,-597,4,-269,616,-565,-1852300,0,612,-0.053657333,0.56778093
0,64150,51982,143,3432,6742,24419,11570,1428,8199,57657,0,977800,0,57408,0.004989493,0.093913731
0,22112,15765,151,-4730,20342,10446,-273,90,-939,939,134,439000,0,1771,-0.005891174,0.712894778
0,257,-185,19,458,1425,-3146,-1871,2,-1438,-1171,-88,240000,0,-1168,-0.059241435,0.530499217
0,-1153,-120,0,-168,-1295,373,37,1,-80,67,61,618700,3150000,144,0.061130816,0.749217609
0,-19,-84,0,239,10,-249,-47,-1,-26,-39,0,14000,0,-29,-0.051159618,0.5
0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
0,4223,68,0,1743,3817,370,214,4,112,404,-522,45800,0,406,0.339301973,0.702731411
0,2162,-260,-50,176,995,7439,830,-4,536,989,0,-604000,0,1167,0.061196736,0.185662479
0,-220,-180,0,314,-431,-386,-275,3,322,113,0,-72000,-485000,211,-0.019974591,0.318887634
0,495,2,0,284,60,1213,112,-1,53,440,57,235,23858,436,0.05958292,0.293445879
0,1801,2751,1260,-1479,717,-148,-111,10,-172,1005,0,18000,0,1083,-0.041368029,0.323733884
0,-9,540,-10,118,59,-122,-13,11,321,23,0,-84000,0,-67,-0.029089261,0.807974626
0,-65,-446,0,56,68,2382,-33,-42,80,-21,-10,900,0,-133,-0.056518886,0.546911613
0,137,-68,0,40,-200,-189,-111,-3,-220,288,0,-11200,0,337,0.036677835,0.33098219
0,1292,2116,0,-841,181,907,310,0,189,1082,-275,-31300,864000,1111,-0.04020188,0.24260355
0,168877,167631,-2910,-9930,155620,-46055,436,-1305,14298,13519,-84,-340400,0,13256,-0.046115456,0.529034296
0,3329,1667,110,527,1671,1722,325,-7,298,959,0,6554200,0,1659,0.011434616,0.333467661
0,19013,6045,115,1145,6593,41716,5104,156,3102,15114,0,-88200,0,12420,-0.038701489,0.429097273
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.017879674,0.242560394
0,9704,896,528,3720,3187,3136,-164,31,15,1556,4818,4250800,5700700,6516,0.166169484,0.669723419
0,-167,-383,0,259,-148,0,0,3,-298,186,0,0,0,-19,0.05768038,0.334711598
0,-4658,-1372,-136,-1858,-2816,-3440,-1454,46,-3102,-2218,13,-560000,0,1157,-0.038557412,0.629996193
0,3035,124,-97,-1404,2475,-1073,804,4,1311,86,0,-707000,0,560,0.021137039,0.291645418
0,391,526,17,-317,-37,217,-41,3,-8,429,-55,524800,1563000,428,-0.024584237,0.143649072
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034033309,0.770697562
0,-4359,4134,1632,-219,-4416,-9581,498,-1,195,57,0,345000,0,57,-0.103897216,0.98608137
0,-210,67,-122,-177,-335,-517,-193,9,106,103,-20,-1800,0,125,-0.007382892,0.331211813
0,-682,-1127,-1131,499,-2373,299,983,-1,402,1626,0,-218663000,0,1691,0.005455552,0.732071792
0,-1681,-1577,0,-107,39,-203,-21,-3,-103,-1872,19,-32,425,-1721,-0.198287367,0.037255338
0,3135,1427,-63,308,-329,-272,-258,3,573,2506,0,-91700,0,3463,-0.003313945,0.210401111
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025335883,0.952425188
0,998,-8,0,465,913,667,5,1,16,83,0,0,0,84,0.036212914,0.872164049
0,-165,-165,0,36,183,-720,-172,-1,-209,-270,0,163,0,-349,-0.085388553,0.501163332
0,706,5997,86,-10139,-7474,19404,-3344,24,-2825,348,0,-9800,0,8180,0.000833031,0.345529302
0,28,-981,-693,744,-631,567,223,0,428,639,0,502000,0,658,0.032847163,0.803529844
0,6947,7690,-100,-286,2453,-1380,-357,27,-107,208,1793,2257000,0,4494,0.00491313,0.197640748
0,-35055,-31711,-8160,-16854,-30374,71940,6814,402,7309,47432,-2334,-1932300,0,-4681,-0.019109633,0.530999908
0,477,280,466,343,403,-3709,189,2,58,924,0,309,0,74,-0.045769764,0.349822777
0,28754,5284,0,21004,3940,2509,1662,48,1143,2172,22350,8187900,14814200,24813,-0.055712135,0.402378287
0,106,-87,0,146,-181,283,-5,0,-25,287,0,0,0,287,-0.018188854,0.448529412
0,2922,-164,219,3304,-575,-3037,-1575,-138,453,-3037,0,4900,-700000,3496,-0.055067813,0.126876968
0,-167,-791,-17,-378,-315,1545,524,4,159,229,0,8700,0,149,-0.027326824,0.686117049
0,-1228,-404,3,-92,-393,-3718,-466,-2,-799,-824,0,-40000,0,-835,-0.061232877,0.415273973
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,579,-617,18,1455,-22,-1592,34,-67,-74,594,0,30100,0,602,-0.022864829,0.326080937
0,-1523,-153,0,-407,-895,1934,258,1,53,646,0,3228800,7839008,-628,0.052974271,0.316265251
0,-495,-508,0,-9,-791,916,147,-1,154,248,0,254700,-11016000,297,-0.044065387,0.767184486
0,3414,2408,1414,294,1841,2378,678,-3,380,1036,-149,-20600,0,1573,-0.058303177,0.504916475
0,477,532,251,-80,-58,-1718,-272,0,-50,571,0,66100,0,535,-0.008050314,0.614926625
0,311,-4,0,97,159,289,74,0,53,147,5,0,0,152,0.055341055,0.563706564
0,1303,-5,-12,970,900,362,-40,10,-102,751,0,-306200,0,403,-0.045118033,0.134201704
0,181,-12,8,-2543,-130,-708,-265,105,-294,166,0,7300,0,312,0.099454469,0.659707651
0,6846,-83,0,2016,2586,14037,1099,-31,866,2717,0,-5600,0,4260,0.023575077,0.496847123
0,11468,4697,-38,-6021,8228,-3822,-1963,-20,-1124,-1368,0,-394000,0,3241,0.041633247,0.786651201
0,-4283,-9638,0,3997,-8703,11615,-723,25,-1468,4555,0,-50100,0,4420,-0.070864462,0.695133727
0,8914,-1124,17,2405,5062,18222,343,4,789,2581,0,1113100,0,3852,9.41E-05,0.724914162
0,1159,304,10,529,1247,443,-421,0,-977,-861,531,-3205,13870,-88,-0.340365682,0.716830755
0,-2790,-3160,-1822,2560,-5021,-3200,-1820,0,-116,2765,0,-73000,0,2231,-0.007666544,0.591107424
0,1097,326,0,-932,18,130,54,3,520,791,-583,1400,0,1080,0.040802591,0.349303832
0,246,116,0,21,141,628,77,0,43,89,16,0,0,105,0.009057971,0.689311594
0,-337,83,-2,-81,-478,-268,-56,0,-110,977,17,5660000,0,140,-0.014427412,0.625338142
0,-37819,-1004,-1388,-24924,-35031,-2183,0,0,-16017,-10001,24,1291000,0,-2787,0.022606221,0.945717602
0,439,84,0,236,160,190,92,-1,58,275,-187,7500,9080,279,-0.060882353,0.704411765
0,-1299,-740,0,527,-1128,1618,70,-6,-427,237,0,-58100,0,-171,-0.035774338,0.323012698
0,3089,243,-28,316,2856,5633,463,6,189,217,6,100,728200,233,0.00610977,0.662679057
0,2637,2040,571,-1316,363,5463,512,-1,295,1307,0,65000,0,2274,-0.0190621,0.373027499
0,-45,546,448,-908,-591,-204,-22,-1,-53,424,0,-103400,0,548,-0.009978209,0.363000344
0,144,-15,0,65,133,67,38,0,44,10,0,-71000,0,10,0.055051813,0.704663212
0,971,370,0,-225,683,906,9,0,3,269,-603,97000,1265000,288,0.057639305,0.760215698
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015218816,0.955303255
0,1393,203,0,1012,259,1694,246,2,120,264,870,6543,147910,1133,-0.059507206,0.331473733
0,665,1860,1296,-1166,9,249,189,-33,278,1033,0,116000,0,654,-0.027231172,0.82249568
0,1416,2368,-60,-2391,-211,2107,134,43,191,655,215,35700,243800,1627,0.063743524,0.308581725
0,4417,2947,2,152,744,5293,1392,25,1078,2810,-1834,-1411200,2124980,3674,-0.050271418,0.391934152
0,487,149,0,256,392,159,-38,100,169,102,0,2800,0,95,-0.054116156,0.754377625
0,617,22,0,811,155,408,46,0,16,447,0,392700,0,462,-0.072743208,0.187730061
0,1347,136,0,1160,82,335,197,0,129,273,977,5200,5472400,1265,-0.029444444,0.140555556
0,354,116,0,195,69,510,76,0,71,279,-245,-36100,29400,286,-0.020744356,0.312995729
0,-1831,2505,-146,-2556,-2141,-2061,-1207,51,-1283,2787,-291,33000,0,309,-0.014295409,0.106175704
0,-1642,-138,-9,-533,-1825,-297,189,3,-377,160,0,-126000,0,183,-0.07154294,0.650800582
0,1259,305,-184,3213,-249,-1736,229,1,-533,1412,0,3210000,0,1509,-0.073376505,0.424297702
0,-2696,3092,0,-5397,-8655,-13536,1350,75,941,-236,0,-24500,0,5959,-0.054016579,0.589652204
0,293,249,235,-73,239,-16,55,-2,30,35,0,0,0,53,0.010586812,0.445553539
0,-136,-95,-34,11,36,-68,-10,0,-97,-171,0,47200,0,-172,-0.510460251,0.610878661
0,2819,141,59,-675,2157,3302,181,25,77,186,0,-34000,0,663,-0.040824742,0.573333333
0,8329,8285,-14,1600,3603,2144,-283,5,-4072,866,0,8513000,0,4726,-0.035474459,0.47662051
0,-4372,1382,-222,-600,-2094,-6282,-802,14,-2023,-2498,-417,-26500,0,-2278,-0.135680994,0.546694286
0,207,2950,17,-3083,-1228,-8027,-2142,16,-850,-78,0,1771000,0,1434,0.042715712,0.489510679
0,-5013,-152,668,-7,-4321,-5286,-1590,-10,-1403,113,0,724000,0,-690,-0.074451046,0.342908809
0,15355,14475,72,-57,7889,5204,520,48,1331,2148,0,396000,0,7466,-0.03265614,0.50398774
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225769008,0.597794544
0,1273,676,0,191,1154,2036,-209,0,-214,168,-162,0,0,118,0.042035398,0.758217446
0,-201,10,0,-247,-62,-82,-65,-1,-88,-450,284,7442,14090,-138,-0.022381379,0.211280215
0,53,-174,0,-380,-50,-124,-259,1,-116,191,0,44000,0,103,0.03301508,0.17953065
0,-2495,-922,-924,122,-1556,850,-151,-7,-2,48,-96,-3324000,0,-940,-0.1725,0.570892857
0,1917,7192,-5,-14480,848,-36746,-133,378,1538,909,723,-1304000,0,1068,-0.02123631,0.860812919
0,-12255,-7197,5473,-5193,-9652,-9375,-656,-239,-2698,-2110,-19,-348000,0,-2603,0.00946716,0.707747676
0,4868,1501,894,1720,4150,11215,703,1,482,748,-8,71300,0,718,0.031467549,0.722629788
0,-4611,-7166,0,1902,-4528,912,381,14,-473,277,0,18100,0,-83,-0.031015556,0.260173427
0,-10149,-88284,148,45878,-14533,10525,-41166,0,-35639,1778,-92,64757400,0,4384,-0.005768365,0.922726185
0,1699,-4901,0,7869,3685,-4222,266,-87,4978,-1486,-17,-32100,0,-1986,-0.064933262,0.543783521
0,782,126,301,216,54,-2814,1960,-13,2623,1220,0,-84000,0,728,-0.044758384,0.718275973
0,265,46,0,148,58,346,118,0,74,203,80,0,0,207,-0.009191176,0.257352941
0,-190,-1433,0,-33,-103,-5874,127,-11,-306,-98,-6,37000,0,-85,-0.197789276,0.21533396
0,-2110,-809,0,-71,-2547,-114,106,-62,239,466,-20,-256000,0,437,-0.123643962,0.528321181
0,1141,725,-77,801,-89,678,-31,6,-137,655,0,-18200,0,1232,-0.055367721,0.369100105
0,147,90,0,-48,99,-219,-39,0,15,38,0,3333000,0,48,-0.013897281,0.792145015
0,-316,-66,0,-59,-444,174,328,2,163,-392,514,3787,3886,128,-0.194295163,0.732534105
0,-167,-88,0,299,-531,677,376,-10,-42,169,203,1598300,2178700,363,-0.156195156,0.288522289
0,46,147,0,97,-190,367,-10,2,29,125,-32,-315000,0,236,-0.018323756,0.541147132
0,206,46,3,-247,-57,538,-196,0,-547,178,93,-85000,0,264,-0.029142736,0.515581791
0,2558,1907,0,-318,2294,573,-14,0,-550,200,-2,-3540900,0,264,-0.013203614,0.560538836
0,8178,204,0,7533,245,1861,169,0,120,-391,7790,1453400,12332310,7933,-0.041850457,0.137062937
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.075668624,0.367090672
0,-366,0,0,-371,2,620,619,0,619,406,0,0,0,-366,0.640960809,0.031605563
0,-615,-2535,96,1788,-1116,-133,-60,8,183,988,0,174000,0,501,-0.053045351,0.173674284
0,757,-192,0,124,620,7906,274,12,-142,170,-75,-7000,0,137,0.004451208,0.445006658
0,185,-208,-38,-159,340,-482,-96,-4,-144,-106,0,-14000,0,-155,0.013039014,0.390657084
0,1980,1516,535,285,1949,283,-131,-1,-105,106,0,-157800,0,32,-0.044744846,0.785468064
0,-470,366,192,-780,-687,-260,-275,-7,-191,137,0,2000,0,217,-0.023732939,0.260540729
0,-9322,-2941,3,-660,-7140,-9508,-447,10,-157,600,-9,-13000,0,-2182,0.018183533,0.77686847
0,182,-94,-17,-542,206,375,-1172,22,-742,320,-1189,-4700,0,-24,0.021234721,0.285615634
0,400,14,0,345,-75,57,-41,0,22,-249,6,-5458,11178,474,-0.029469548,0.087753766
0,234,778,0,261,926,-1676,-750,-7,-449,-178,0,-1700,0,-693,-0.031079172,0.161077329
0,-283,-144,0,-11,-91,-266,-21,0,9,9,162,2182000,2030000,-192,-0.102869139,0.399580126
0,1720,-74,-4,650,1284,1436,129,0,-296,517,-5,-255700,12000,436,0.070014313,0.655653626
0,78052,9949,2770,-17873,53308,179612,3367,257,4236,12953,-2816,851900,2050870,24745,0.028791914,0.78056702
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.030856323,0.881278903
0,-6865,39,-3,1323,-7468,10951,331,2,50,587,-131,45700,0,603,-0.251977632,0.410460993
0,-18,37,0,-46,-53,77,-89,1,-37,-35,-1291,-679100,147900,35,-0.058012636,0.090752441
0,-525,-88,0,-1,-947,-821,68,0,17,73,285,7469000,7500000,422,-0.014470169,0.778272484
0,-942,11671,174,-3422,-19707,-14882,-14894,2153,-3178,41870,0,-1366,0,18764,-0.050494153,0.719888671
0,488,-217,-51,16,357,1137,315,-1,428,130,0,197000,0,130,-0.01794439,0.564626455
0,43243,19685,1037,4166,27971,16383,-468,108,70,2784,0,-18000,0,15273,-0.016610781,0.548803161
0,268,140,96,37,-797,82,-93,1,196,-101,391,1192734,1500000,1064,0.097821254,0.243219209
0,1289,170,0,1023,827,4971,41,-40,156,340,21,-425300,61600,463,-0.039058172,0.597091413
0,1176,1314,0,-21,981,1177,252,2,262,45,0,718000,0,195,-0.040696261,0.423493947
0,3310,2956,1103,-908,1946,1687,-780,15,-563,1959,-699,-190600,0,1364,-0.008218417,0.465802869
